GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "23000","Maine",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2925.2,3151.5,3065.2,3230.3,3382.0,3590.0,3825.1,3995.4,4162.1,4405.7,4171.3,4240.0,4111.7,4354.1,4391.3,4548.7,4678.1,5025.0,5263.4,5414.3,5526.4,5791.6,5951.4
 "23000","Maine",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2997.8,3221.6,3140.0,3308.1,3460.0,3685.7,3934.4,4111.6,4301.2,4540.8,4320.2,4374.3,4283.3,4541.5,4586.9,4734.4,4863.1,5205.0,5425.5,5584.4,5688.4,5960.6,6123.1
 "23000","Maine",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-72.6,-70.1,-74.8,-77.8,-78.0,-95.6,-109.2,-116.2,-139.1,-135.1,-148.8,-134.3,-171.6,-187.4,-195.6,-185.7,-185.0,-180.0,-162.1,-170.1,-162.0,-169.0,-171.6
 "24000","Maryland",2,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",221160.3,231791.8,240870.4,250851.4,260906.1,270898.8,277982.6,291995.5,306126.0,311609.6,311951.5,315724.0,314737.4,327088.7,333963.8,334555.5,334431.0,339991.3,349146.8,359987.5,365857.0,368810.4,374039.3
 "24000","Maryland",2,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",66.106,69.284,71.997,74.981,77.986,80.973,83.090,87.279,91.502,93.141,93.244,94.371,94.076,97.768,99.823,100.000,99.963,101.625,104.361,107.602,109.356,110.239,111.802
 "24000","Maryland",2,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",159331.2,169965.4,180191.2,192019.8,205567.2,218326.8,228734.3,246682.0,266065.2,279423.6,287759.7,296325.5,302388.8,316316.9,327726.7,334555.5,340706.2,353248.7,370768.3,387620.2,399737.6,411619.1,426747.4
 "24000","Maryland",2,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",92546.3,99146.0,105866.0,114236.6,120944.8,127033.6,133012.7,141449.6,149594.1,157229.9,164466.6,168815.4,169085.4,173290.2,180282.5,184785.9,187444.4,194072.1,202399.4,208530.4,215343.8,223255.8,230761.7
 "24000","Maryland",2,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",57208.3,60603.8,63833.0,66130.9,72254.6,78301.7,82146.8,90740.1,99741.0,104707.3,105746.0,110251.7,117518.8,124918.9,129180.3,130948.1,133565.4,137750.3,146292.8,156470.4,160725.7,163302.1,169490.6
 "24000","Maryland",2,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9576.6,10215.6,10492.2,11652.3,12367.8,12991.5,13574.9,14492.2,16730.2,17486.4,17547.0,17258.3,15784.6,18107.8,18263.9,18821.5,19696.4,21426.2,22076.1,22619.4,23668.2,25061.2,26495.2
 "24000","Maryland",2,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10186.4,10785.9,11101.8,12281.6,13054.1,13663.7,14373.6,15321.2,17725.1,18429.3,18576.8,18234.7,16908.4,19204.9,19449.0,19980.5,20843.2,22559.1,23176.8,23771.6,24801.3,26200.3,27710.2
 "24000","Maryland",2,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-609.8,-570.4,-609.7,-629.3,-686.3,-672.2,-798.8,-829.0,-994.9,-942.9,-1029.7,-976.4,-1123.8,-1097.0,-1185.1,-1159.0,-1146.8,-1132.9,-1100.7,-1152.2,-1133.2,-1139.1,-1215.0
 "25000","Massachusetts",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",302541.7,315056.7,332253.9,359286.0,363865.6,364926.0,374692.5,383895.8,391462.3,398277.7,408524.9,412191.8,408071.6,425028.7,435158.0,444478.2,446190.4,453778.2,471979.2,479184.9,490874.1,507806.0,519961.6
 "25000","Massachusetts",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.067,70.882,74.751,80.833,81.864,82.102,84.299,86.370,88.072,89.606,91.911,92.736,91.809,95.624,97.903,100.000,100.385,102.092,106.187,107.808,110.438,114.248,116.982
 "25000","Massachusetts",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",237050.7,249235.5,265143.2,289653.4,297918.4,303990.3,315958.1,330936.7,346084.7,361657.3,380288.4,388099.9,391272.9,410187.5,426013.2,444478.2,455653.3,473052.0,503178.5,519143.5,539973.4,570464.2,596593.1
 "25000","Massachusetts",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",135274.1,146259.9,158570.8,178341.8,181279.7,178920.0,181644.3,192669.1,199116.4,209686.0,223265.4,230268.8,221632.3,229648.0,240554.1,250386.3,257993.0,270567.4,286906.6,294899.8,310184.1,326676.0,342411.9
 "25000","Massachusetts",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",90508.5,90976.7,93847.5,97972.3,102725.9,110480.6,118774.3,121402.2,129452.5,134002.9,139132.9,139673.8,151126.2,160964.8,165094.2,173082.9,175261.2,178328.4,191232.5,198145.4,202906.8,215394.5,224949.6
 "25000","Massachusetts",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",11268.1,11999.0,12724.8,13339.3,13912.8,14589.7,15539.5,16865.3,17515.8,17968.4,17890.2,18157.3,18514.4,19574.7,20365.0,21009.0,22399.0,24156.1,25039.3,26098.3,26882.5,28393.7,29231.5
 "25000","Massachusetts",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",12184.8,12896.7,13650.8,14242.5,14933.7,15661.8,16753.7,18101.2,18880.0,19238.5,19282.4,19504.0,20040.6,21113.9,21751.9,22710.7,24107.5,25874.3,26730.7,27885.1,28588.9,30168.0,31033.7
 "25000","Massachusetts",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-916.7,-897.8,-925.9,-903.2,-1020.9,-1072.1,-1214.2,-1235.8,-1364.2,-1270.1,-1392.2,-1346.7,-1526.1,-1539.2,-1386.9,-1701.7,-1708.5,-1718.2,-1691.3,-1786.8,-1706.4,-1774.3,-1802.2
 "26000","Michigan",3,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",397122.0,406342.6,429690.5,438344.6,423746.0,435280.8,442746.4,444437.7,450635.9,443561.4,441120.4,416626.5,380048.2,400941.8,411427.2,418742.3,425327.3,430935.6,442287.6,451025.9,457341.5,467828.0,471648.1
 "26000","Michigan",3,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.837,97.039,102.615,104.681,101.195,103.950,105.732,106.136,107.617,105.927,105.344,99.495,90.759,95.749,98.253,100.000,101.573,102.912,105.623,107.710,109.218,111.722,112.634
 "26000","Michigan",3,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",299692.9,312667.6,337834.5,351641.3,348642.7,362311.0,372965.9,381443.4,394141.2,395685.3,403717.4,385990.3,365552.7,386629.8,401069.1,418742.3,433755.8,448572.1,473149.5,488962.6,501914.9,521803.4,536888.3
 "26000","Michigan",3,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",178618.1,189196.4,202369.2,214270.8,213447.9,214263.5,218615.5,224611.1,229499.2,231338.3,234224.6,232215.8,214913.8,218410.4,228032.5,236006.4,241941.4,251520.0,264774.8,273790.8,285746.8,297009.0,304444.9
 "26000","Michigan",3,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",101819.0,103199.3,115113.0,115020.7,112874.3,125340.8,129647.8,130830.5,136625.9,135903.0,140157.8,125606.8,121361.6,139151.2,144653.5,154122.9,162476.3,167270.1,178879.6,184431.6,185104.9,191313.1,200012.8
 "26000","Michigan",3,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",19255.8,20271.9,20352.2,22349.8,22320.5,22706.7,24702.7,26001.8,28016.0,28444.0,29334.9,28167.7,29277.2,29068.2,28383.1,28612.9,29338.0,29781.9,29495.1,30740.2,31063.3,33481.3,32430.6
 "26000","Michigan",3,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",19969.2,21060.1,21303.1,23241.5,23350.6,23505.3,25708.5,26957.0,29213.8,29478.3,30339.6,29125.6,30377.9,30109.3,29619.6,29772.7,30500.7,30801.0,30580.6,31866.1,32164.7,34612.7,33746.0
 "26000","Michigan",3,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-713.4,-788.1,-950.9,-891.7,-1030.0,-798.6,-1005.9,-955.2,-1197.7,-1034.3,-1004.6,-957.8,-1100.7,-1041.1,-1236.6,-1159.8,-1162.7,-1019.1,-1085.5,-1125.9,-1101.4,-1131.4,-1315.4
 "27000","Minnesota",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",212510.9,223846.7,231480.8,247296.8,247001.6,252674.8,263658.3,274834.1,282487.5,282580.8,283857.8,286093.3,276033.2,285746.3,292275.1,296272.5,303222.5,312084.0,316863.3,321980.0,327667.5,337215.9,341041.4
 "27000","Minnesota",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.728,75.554,78.131,83.469,83.370,85.285,88.992,92.764,95.347,95.379,95.810,96.564,93.169,96.447,98.651,100.000,102.346,105.337,106.950,108.677,110.597,113.820,115.111
 "27000","Minnesota",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",156282.5,166873.8,175155.9,190894.1,195282.3,202853.9,214847.2,230245.2,243069.9,250156.6,259296.2,264866.4,260513.1,272636.0,285408.1,296272.5,308784.5,322690.2,333065.8,341696.3,353416.4,371929.7,383777.0
 "27000","Minnesota",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91983.8,100335.7,106760.4,115859.6,120133.8,122613.1,127286.9,134376.4,138407.8,143100.0,151595.3,156463.7,148866.6,153124.6,160068.6,165233.2,170823.1,178963.8,187602.1,193030.0,202252.3,211016.2,218062.5
 "27000","Minnesota",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",54090.6,55799.6,58275.9,63679.5,63506.0,67615.1,74959.5,82311.5,90622.8,91901.6,92360.9,92863.1,95692.1,101959.4,107071.5,112609.7,117161.8,123228.4,124477.7,126229.0,128106.5,136768.0,140906.7
 "27000","Minnesota",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",10208.1,10738.5,10119.6,11355.0,11642.5,12625.7,12600.8,13557.3,14039.3,15154.9,15340.0,15539.6,15954.4,17552.0,18268.0,18429.5,20799.6,20498.1,20986.0,22437.4,23057.7,24145.5,24807.8
 "27000","Minnesota",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10987.1,11921.0,11761.9,13088.4,13386.7,13604.1,13941.3,14774.4,15909.9,16459.0,16562.3,16871.9,17322.6,18808.3,19650.3,19836.9,22299.8,21811.0,22760.1,23983.1,24482.8,25885.7,27141.2
 "27000","Minnesota",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-778.9,-1182.4,-1642.3,-1733.4,-1744.2,-978.4,-1340.6,-1217.1,-1870.6,-1304.1,-1222.3,-1332.3,-1368.2,-1256.3,-1382.2,-1407.3,-1500.1,-1312.9,-1774.1,-1545.7,-1425.1,-1740.2,-2333.4
 "28000","Mississippi",5,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",83272.8,85301.7,87641.0,88089.1,87345.8,88354.0,92036.3,93754.3,95499.9,97973.5,100386.4,104471.7,99784.7,100043.3,98765.3,99616.3,99456.4,99501.2,100013.6,100412.1,101071.7,102061.7,102656.4
 "28000","Mississippi",5,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",83.594,85.630,87.978,88.428,87.682,88.694,92.391,94.115,95.868,98.351,100.773,104.874,100.169,100.429,99.146,100.000,99.839,99.884,100.399,100.799,101.461,102.455,103.052
 "28000","Mississippi",5,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",58383.4,60962.4,63818.9,65600.1,67136.5,69042.5,73587.2,77297.6,81224.5,86064.5,91219.5,96921.1,93502.9,95265.4,96408.1,99616.3,101474.2,103519.8,105427.9,106492.9,109431.1,113578.5,115971.3
 "28000","Mississippi",5,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32624.3,34934.6,36548.9,37902.0,38679.6,40003.3,41435.1,43788.0,45760.6,48147.4,50357.4,52180.1,50720.0,51211.0,52015.9,53978.5,54950.7,56588.9,57703.4,58845.7,60179.4,62017.1,63663.7
 "28000","Mississippi",5,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",21327.2,21017.5,22240.1,22463.8,23745.5,23695.1,26637.9,27494.6,29413.2,31235.1,34352.5,37667.3,36249.1,37023.6,37129.0,38062.6,38663.6,38640.3,39271.5,38994.1,40471.6,42445.3,42708.4
 "28000","Mississippi",5,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4431.9,5010.3,5030.0,5234.4,4711.5,5344.2,5514.2,6015.0,6050.7,6682.0,6509.6,7073.7,6533.7,7030.8,7263.2,7575.3,7859.9,8290.6,8453.0,8653.1,8780.1,9116.1,9599.2
 "28000","Mississippi",5,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",4701.1,5356.1,5517.2,5746.4,5811.3,5881.3,6140.3,6549.5,6946.3,7381.6,7461.3,7570.9,7204.5,7486.8,7746.3,8009.3,8300.4,8689.0,8829.2,9173.7,9288.2,9681.3,10432.9
 "28000","Mississippi",5,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-269.2,-345.8,-487.2,-512.1,-1099.9,-537.2,-626.0,-534.5,-895.6,-699.6,-951.7,-497.2,-670.7,-455.9,-483.1,-434.1,-440.4,-398.4,-376.3,-520.5,-508.1,-565.2,-833.6
 "29000","Missouri",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",227965.4,232133.8,238759.9,245259.5,243468.1,246885.3,253103.3,258558.8,263282.4,264421.0,264552.9,271729.6,264872.5,269057.9,266254.6,268861.9,271475.9,272786.8,276316.7,276210.9,279264.3,284696.3,287659.3
 "29000","Missouri",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",84.789,86.339,88.804,91.221,90.555,91.826,94.139,96.168,97.925,98.348,98.397,101.067,98.516,100.073,99.030,100.000,100.972,101.460,102.773,102.733,103.869,105.889,106.991
 "29000","Missouri",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",163003.6,169505.2,177747.5,186785.2,190570.8,196764.8,205194.2,215413.2,225089.0,232906.3,240391.9,251691.6,251402.6,257897.4,259645.0,268861.9,277394.2,284237.2,293938.3,297752.6,305471.4,317949.1,328400.6
 "29000","Missouri",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",91302.3,96638.5,102376.0,108908.2,111774.5,114810.8,118196.5,123171.8,128904.5,135300.6,140960.9,146847.8,141830.5,142433.3,144385.6,150020.6,154609.5,159215.6,166903.8,169897.3,176613.1,184803.2,191678.4
 "29000","Missouri",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",61931.7,62625.6,64764.7,67163.5,67949.2,70215.8,75155.1,79523.7,82572.0,83617.5,84833.4,90083.6,95487.1,100980.7,100482.9,103786.5,107481.1,109378.8,111201.6,111497.4,111755.1,115133.9,118476.6
 "29000","Missouri",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",9769.6,10241.1,10606.9,10713.4,10847.2,11738.2,11842.6,12717.7,13612.6,13988.2,14597.6,14760.2,14084.9,14483.4,14776.4,15054.9,15303.6,15642.8,15833.0,16358.0,17103.2,18012.1,18245.6
 "29000","Missouri",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",10379.0,10957.6,11587.4,11817.7,12102.1,12518.7,12815.5,13579.2,14756.4,14922.8,15512.3,15816.3,15205.3,15509.3,15912.3,16141.7,16547.0,16922.0,16807.2,17496.8,18226.9,19297.1,20119.1
 "29000","Missouri",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-609.4,-716.5,-980.5,-1104.2,-1254.9,-780.5,-972.9,-861.5,-1143.9,-934.7,-914.8,-1056.0,-1120.4,-1025.9,-1135.9,-1086.9,-1243.4,-1279.2,-974.2,-1138.8,-1123.7,-1285.0,-1873.4
 "30000","Montana",7,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",29197.0,30477.6,30588.8,31369.8,31573.4,32514.1,33860.3,35323.0,37078.1,38473.9,40401.9,40112.7,39388.1,40595.1,41511.3,42041.6,42429.7,43285.1,45042.5,44580.7,45480.6,46627.5,47916.3
 "30000","Montana",7,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",69.448,72.494,72.758,74.616,75.100,77.338,80.540,84.019,88.194,91.514,96.100,95.412,93.689,96.559,98.739,100.000,100.923,102.958,107.138,106.040,108.180,110.908,113.974
 "30000","Montana",7,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",19323.1,20450.0,20821.0,21878.4,22793.3,23868.0,25647.4,27894.9,30528.0,32967.0,36090.7,36814.5,36031.8,38103.2,40616.4,42041.6,43136.8,44608.4,46269.3,45680.3,47946.9,50692.3,52934.6
 "30000","Montana",7,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",10408.4,10988.6,11454.9,12223.1,12869.6,13569.3,14296.6,15179.3,16295.4,17591.0,18915.7,19576.2,19166.5,19652.9,20628.0,21648.6,22274.9,23191.8,24221.8,24742.1,25992.5,27091.4,28213.3
 "30000","Montana",7,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",7611.8,8217.2,8254.8,8450.9,8769.1,8931.0,9960.7,11111.6,12602.9,13502.9,15136.1,15135.2,14772.2,16356.4,17755.6,18022.0,18441.7,18799.1,19496.2,18452.0,19377.2,20823.3,21879.3
 "30000","Montana",7,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",1303.0,1244.3,1111.3,1204.4,1154.6,1367.7,1390.1,1603.9,1629.6,1873.2,2038.9,2103.1,2093.2,2093.9,2232.8,2370.9,2420.2,2617.5,2551.3,2486.2,2577.2,2777.6,2842.0
 "30000","Montana",7,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",1559.6,1606.7,1593.8,1684.8,1657.5,1685.1,1791.6,1939.3,2079.6,2226.3,2400.9,2508.8,2507.4,2523.1,2673.1,2754.8,2847.2,2947.8,2837.3,2865.9,3069.9,3267.6,3345.8
 "30000","Montana",7,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-256.6,-362.4,-482.4,-480.4,-502.9,-317.4,-401.5,-335.3,-449.9,-353.1,-362.0,-405.7,-414.2,-429.2,-440.3,-383.9,-427.1,-330.3,-285.9,-379.7,-492.7,-490.0,-503.8
 "31000","Nebraska",4,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",70790.6,72421.4,73893.4,76663.0,78425.4,79684.7,84099.1,86116.1,89082.3,91535.2,93581.2,94070.1,94343.4,97830.1,102685.1,102605.3,103974.8,107394.4,110752.9,111611.7,113754.2,115087.9,117395.2
 "31000","Nebraska",4,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",68.993,70.582,72.017,74.716,76.434,77.661,81.964,83.929,86.820,89.211,91.205,91.681,91.948,95.346,100.078,100.000,101.335,104.667,107.941,108.778,110.866,112.166,114.414
 "31000","Nebraska",4,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",49945.6,51917.2,53704.7,56541.1,59598.4,61622.3,66402.1,70320.2,74120.0,78283.1,83299.6,85661.3,87107.4,91785.5,99954.2,102605.3,106516.8,111386.8,115663.9,116879.2,120949.7,124705.4,130011.8
 "31000","Nebraska",4,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",27299.2,29083.8,30863.1,32759.8,34290.4,35648.1,37116.4,38898.8,40559.2,42662.3,44915.7,46580.5,46210.1,46521.3,47836.9,50505.2,51623.4,54193.1,56727.6,58082.5,60492.6,63234.6,65488.6
 "31000","Nebraska",4,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",19478.4,20015.6,20478.7,21303.3,22580.2,22390.0,25370.5,27147.8,29547.3,31077.8,33381.5,34034.7,35975.2,39983.5,46666.3,46576.3,49141.5,50857.1,52428.3,52199.3,53614.6,54174.1,57418.3
 "31000","Nebraska",4,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",3167.9,2817.8,2363.0,2477.9,2727.7,3584.2,3915.2,4273.6,4013.5,4543.0,5002.3,5046.1,4922.0,5280.7,5450.9,5523.9,5752.0,6336.7,6508.0,6597.5,6842.6,7296.7,7104.8
 "31000","Nebraska",4,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",3678.4,3629.4,3700.3,3817.7,4080.5,4245.7,4759.6,5130.1,5482.2,5488.4,5736.1,5891.1,5727.1,6038.8,6278.0,6364.1,6784.6,7382.7,7594.7,7754.9,7961.0,8336.8,8654.1
 "31000","Nebraska",4,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-510.5,-811.6,-1337.3,-1339.8,-1352.8,-661.5,-844.4,-856.5,-1468.8,-945.3,-733.8,-845.0,-805.1,-758.1,-827.1,-840.2,-1032.6,-1046.0,-1086.7,-1157.4,-1118.4,-1040.1,-1549.2
 "32000","Nevada",8,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",89876.8,94699.9,101215.2,105454.6,106669.9,110165.0,115128.3,127760.6,138796.4,144601.7,144315.1,138588.7,127108.7,128878.9,129748.1,127789.1,128341.2,129405.2,134892.2,138638.9,143590.9,149663.0,153728.6
 "32000","Nevada",8,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",70.332,74.106,79.205,82.522,83.473,86.209,90.092,99.978,108.614,113.157,112.932,108.451,99.468,100.853,101.533,100.000,100.432,101.265,105.558,108.490,112.366,117.117,120.299
 "32000","Nevada",8,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",60221.3,65105.4,71444.7,76654.2,80380.2,84786.0,90367.5,103445.9,117056.1,127008.3,131492.6,129095.5,120987.7,123652.3,126675.6,127789.1,130686.6,134518.4,143554.0,150287.3,158502.8,169179.6,178199.4
 "32000","Nevada",8,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",32832.8,36103.2,39629.9,42526.1,45081.8,46509.5,49971.1,55558.5,61302.9,65874.9,69827.7,69907.3,64368.5,63272.3,63760.1,65861.1,67692.7,72262.2,76468.8,80302.9,84300.9,89300.3,94124.0
 "32000","Nevada",8,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",22571.7,23849.6,26161.4,28026.4,29075.7,31602.6,33651.9,39359.4,45738.3,50690.1,50800.8,48184.6,46348.3,49684.1,51806.9,51046.3,51357.1,50353.0,54538.5,55855.2,59728.7,63812.3,67045.1
 "32000","Nevada",8,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",4816.8,5152.5,5653.4,6101.6,6222.7,6674.0,6744.5,8527.9,10014.8,10443.4,10864.1,11003.6,10270.9,10695.9,11108.5,10881.6,11636.9,11903.3,12546.7,14129.1,14473.2,16066.9,17030.4
 "32000","Nevada",8,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",4972.9,5308.7,5820.0,6266.5,6527.1,6887.2,7041.2,8779.2,10325.1,10707.4,11194.3,11304.7,10595.1,10971.6,11410.0,11148.8,11908.0,12234.5,12883.5,14471.6,14800.4,16421.1,17416.9
 "32000","Nevada",8,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-156.2,-156.2,-166.6,-164.8,-304.5,-213.2,-296.8,-251.3,-310.3,-264.0,-330.2,-301.1,-324.2,-275.7,-301.4,-267.1,-271.2,-331.2,-336.8,-342.4,-327.2,-354.1,-386.6
 "33000","New Hampshire",1,SAGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",48424.0,51616.7,53051.7,56718.8,57429.2,59057.6,61610.0,63497.8,64350.0,65926.9,65674.6,64960.3,64419.6,66460.5,66859.3,67635.7,68124.5,69506.5,71419.1,73022.7,74253.6,76165.3,77240.3
 "33000","New Hampshire",1,SAGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",71.595,76.316,78.438,83.859,84.910,87.317,91.091,93.882,95.142,97.474,97.101,96.044,95.245,98.263,98.852,100.000,100.723,102.766,105.594,107.965,109.785,112.611,114.201
 "33000","New Hampshire",1,SAGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",38211.6,40566.7,41873.3,45222.8,46625.8,48691.9,51378.2,54125.9,56346.8,59395.5,60711.2,60865.3,61908.9,64170.7,65449.6,67635.7,69495.5,72304.4,75832.0,78509.0,80838.4,84584.1,87634.1
 "33000","New Hampshire",1,SAGDP1,4,"...","Compensation (millions of dollars)","Millions of current dollars",20230.7,22064.3,23462.7,26008.4,27051.6,27529.0,28658.7,30504.8,31938.5,33656.6,34975.2,35836.0,35081.3,35657.9,36919.3,37640.8,38755.3,40747.5,42398.1,43809.0,45488.8,47355.6,49267.9
 "33000","New Hampshire",1,SAGDP1,5,"...","Gross operating surplus (millions of dollars)","Millions of current dollars",15324.8,15750.2,15411.6,16091.8,16394.3,17809.2,19015.3,19681.6,20349.0,21591.7,21547.9,20856.8,22518.4,24256.4,24095.6,25353.7,25764.2,26160.8,27803.4,28837.9,29084.7,30687.7,31709.9
 "33000","New Hampshire",1,SAGDP1,6,"...","Taxes on production and imports (TOPI) less subsides (millions of dollars)","Millions of current dollars",2656.0,2752.1,2998.9,3122.6,3180.0,3353.7,3704.3,3939.4,4059.3,4147.2,4188.2,4172.5,4309.2,4256.4,4434.7,4641.2,4976.0,5396.2,5630.5,5862.2,6264.9,6540.8,6656.4
 "33000","New Hampshire",1,SAGDP1,7,"..."," Taxes on production and imports (TOPI) (millions of dollars)","Millions of current dollars",2730.9,2824.8,3076.3,3198.7,3270.8,3455.5,3830.6,4068.6,4209.5,4281.1,4334.2,4310.4,4477.3,4427.7,4629.1,4812.7,5141.0,5552.8,5779.2,6017.0,6415.1,6684.2,6802.5
 "33000","New Hampshire",1,SAGDP1,8,"..."," Subsidies (millions of dollars)","Millions of current dollars",-74.9,-72.6,-77.4,-76.2,-90.8,-101.8,-126.3,-129.2,-150.2,-133.9,-146.0,-137.8,-168.1,-171.4,-194.5,-171.5,-164.9,-156.6,-148.6,-154.8,-150.2,-143.4,-146.1
